Date,Headlines,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
16/10/2022,"‘Next, I’m playing a human being’: Justin H Min on ghosts, androids and the power of silence",0.1337227,0.80132943,0.064947866,Neutral,0.80132943
16/10/2022,John Major dismisses The Crown as a ‘barrel-load of nonsense’,0.7736757,0.21010466,0.016219603,Negative,0.7736757
15/10/2022,"Jeffrey Dahmer’s victims don’t belong to the killer, to Netflix, or to true crime fans",0.83308595,0.15999036,0.006923717,Negative,0.83308595
14/10/2022,The Watcher review – Ryan Murphy serves up a seven-hour whodunnit about a typewriter : TV review,0.18234256,0.77266526,0.04499212,Neutral,0.77266526
14/10/2022,Netflix is introducing a new subscription with ads. Here’s what you need to know,0.16291784,0.6927327,0.1443495,Neutral,0.6927327
13/10/2022,Netflix launches £4.99 package with adverts to lure cost-conscious streamers,0.027332416,0.6261855,0.3464821,Neutral,0.6261855
13/10/2022,The Playlist review – stick with it for the brain-breakingly weird ending : TV review,0.4904861,0.4465919,0.06292201,Negative,0.4904861
13/10/2022,Sue Perkins: Perfectly Legal review – already disturbing … then she meets the men who have sex with donkeys : TV review,0.72381115,0.2595406,0.016648274,Negative,0.72381115
12/10/2022,Netflix to reveal for first time how many people watch its shows in the UK,0.019627292,0.8865646,0.093808055,Neutral,0.8865646
10/10/2022,Mother of Dahmer victim condemns Netflix series: ‘I don’t see how they can do that’,0.8426606,0.1508333,0.006506092,Negative,0.8426606
10/10/2022,Netflix reports £1.4bn revenue last year from UK subscribers,0.008161728,0.4727154,0.51912284,Positive,0.51912284
07/10/2022,Luckiest Girl Alive review – Mila Kunis runs out of luck in flat Netflix drama,0.23609845,0.5909783,0.17292322,Neutral,0.5909783
05/10/2022,Mr Harrigan’s Phone review – minor Stephen King gets minor Netflix treatment,0.08125129,0.823073,0.09567567,Neutral,0.823073
05/10/2022,Heartbreak High reboot becomes a huge hit for Netflix and on TikTok,0.001655876,0.09781295,0.9005312,Positive,0.9005312
04/10/2022,"Catherine Called Birdy, The Stranger and new White Lotus: what’s new to streaming in Australia this October : Stream lover",0.005240254,0.84080726,0.15395252,Neutral,0.84080726
04/10/2022,Hasan Minhaj: The King’s Jester review – slick comedy boastfully told,0.011493594,0.6261893,0.36231714,Neutral,0.6261893
02/10/2022,"If Blonde is a feminist film, why is Marilyn Monroe still being exploited?",0.57786685,0.40239906,0.019734094,Negative,0.57786685
30/09/2022,Matilda the Musical kicks off the London film festival as Netflix banks on Roald Dahl,0.006988813,0.76302767,0.22998351,Neutral,0.76302767
30/09/2022,What’s on Netflix and Amazon this month – October : The best shows to stream this month,0.001192185,0.057070818,0.941737,Positive,0.941737
28/09/2022,Some like it overheated: how Marilyn Monroe is betrayed by Blonde,0.5388601,0.4320308,0.029109167,Negative,0.5388601
27/09/2022,Sky signals end of satellite dishes on homes amid move to streaming,0.038530093,0.919049,0.04242087,Neutral,0.919049
26/09/2022,European telecoms chiefs call on tech firms to share internet network costs,0.14557108,0.8175424,0.03688649,Neutral,0.8175424
25/09/2022,Blonde review – a hellish vision of Marilyn and her monsters : Mark Kermode's film of the week,0.3415178,0.611692,0.04679017,Neutral,0.611692
24/09/2022,"The Crown series five to launch in November, Netflix confirms",0.001965799,0.7422162,0.25581792,Neutral,0.7422162
23/09/2022,A Jazzman’s Blues review – soulful Netflix drama is Tyler Perry’s magnum opus,0.008000775,0.7489044,0.24309483,Neutral,0.7489044
23/09/2022,Lou review – Allison Janney gets her Taken but leaves us wanting,0.38304234,0.5662046,0.050753135,Neutral,0.5662046
23/09/2022,"I died in the original Heartbreak High. Now with the Netflix reboot, people are asking for my autograph in barber shops",0.48137206,0.4418518,0.076776154,Negative,0.48137206
23/09/2022,Is Ryan Murphy’s Jeffrey Dahmer show the most exploitative TV of 2022?,0.8050717,0.1831247,0.011803631,Negative,0.8050717
22/09/2022,Thai Cave Rescue review – Netflix drama series shines a light on the real story : TV review,0.005627075,0.48863062,0.5057423,Positive,0.5057423
21/09/2022,"The young Australian who changed trans rights for children: ‘Everything I do, I do for the kids’",0.038541935,0.7164172,0.24504079,Neutral,0.7164172
16/09/2022,Do Revenge review – biting Netflix comedy updates Strangers on a Train,0.03946128,0.8359237,0.124615066,Neutral,0.8359237
16/09/2022,Heartbreak High’s reboot is here. How does it compare to the original?,0.06571347,0.8541784,0.080108024,Neutral,0.8541784
13/09/2022,Gilmore Girls was great – let’s pretend the nightmarish sequel never happened : Stream team,0.012927678,0.07316461,0.9139077,Positive,0.9139077
13/09/2022,Emmys 2022 key moments: from Lizzo's inspiring speech to Jennifer Coolidge's awkward dance – video,0.06887537,0.6567376,0.274387,Neutral,0.6567376
13/09/2022,The Crown sees surge in viewers after death of Queen Elizabeth II,0.022015464,0.66941077,0.30857375,Neutral,0.66941077
12/09/2022,The Anthrax Attacks: In the Shadow of 9/11 review – the lethal letters that brought America to its knees : TV review,0.8354757,0.1601477,0.004376596,Negative,0.8354757
12/09/2022,The Good Nurse review – Jessica Chastain and Eddie Redmayne impress in killer thriller : First look review,0.011874028,0.33876115,0.6493648,Positive,0.6493648
09/09/2022,The Swimmers review – inspiring Olympian refugee story told in broad strokes,0.005211818,0.48603818,0.50875,Positive,0.50875
09/09/2022,Heartbreak High gets a Gen-Z makeover: ‘We’re giving this generation their own show’,0.020052874,0.5761662,0.4037809,Neutral,0.5761662
09/09/2022,End of the Road review – Queen Latifah finds a dead end in clumsy Netflix thriller,0.74870986,0.24193142,0.009358689,Negative,0.74870986
08/09/2022,"Blonde review – Some like it rotten: Monroe biopic is moving, explicit and intensely irritating : First look review",0.6544971,0.29506934,0.050433617,Negative,0.6544971
08/09/2022,‘I truly believe she was close’: star of new biopic sensed Marilyn Monroe on set,0.028630147,0.8122988,0.15907115,Neutral,0.8122988
07/09/2022,Six Gulf states warn Netflix over content violating ‘Islamic values’,0.53141874,0.45948535,0.009095861,Negative,0.53141874
07/09/2022,‘Eh-oh!’: Teletubbies to return on Netflix as series reboots for streaming,0.01174857,0.7692331,0.21901828,Neutral,0.7692331
05/09/2022,Netflix to launch cheaper ad-supported subscription tier in November,0.00435635,0.5717741,0.42386955,Neutral,0.5717741
04/09/2022,K-everything: the rise and rise of Korean culture,0.009046239,0.7507024,0.24025139,Neutral,0.7507024
04/09/2022,"‘True, apart from the made-up bits’: why people are lining up to sue over Netflix portrayals",0.5567853,0.41096255,0.0322521,Negative,0.5567853
04/09/2022,"Heartbreak High, Rings of Power, Blonde: what’s new to streaming in Australia this September : Stream lover",0.009586187,0.8043009,0.1861129,Neutral,0.8043009
01/09/2022,Love in the Villa review – immediately forgettable Netflix romcom,0.5786251,0.34707654,0.07429842,Negative,0.5786251
31/08/2022,What’s on Netflix and Amazon this month – September : The best shows to stream this month,0.00123259,0.061026797,0.93774056,Positive,0.93774056
26/08/2022,Me Time review – Kevin Hart and Mark Wahlberg’s confused Netflix comedy,0.1684426,0.736219,0.09533842,Neutral,0.736219
21/08/2022,Australian-made children’s TV all but gone from commercial free-to-air networks,0.3177303,0.6393647,0.04290495,Neutral,0.6393647
19/08/2022,I Came By review – Hugh Bonneville gets nasty in silly Netflix thriller,0.85180914,0.13669926,0.011491618,Negative,0.85180914
19/08/2022,Kleo review – this cinematic assassin thriller is like a German Killing Eve : TV review,0.3538576,0.5892149,0.05692747,Neutral,0.5892149
19/08/2022,"No, your TV series isn’t an eight-hour movie, it’s a TV series",0.30429515,0.6021571,0.09354775,Neutral,0.6021571
18/08/2022,'This is sex jail!' Heartbreak High full trailer: Netflix releases preview of series reboot – video,0.20442303,0.669513,0.12606394,Neutral,0.669513
18/08/2022,Echoes review – devious identical twins lead Netflix’s dull thriller series : TV review,0.5530314,0.41839644,0.028572114,Negative,0.5530314
17/08/2022,Look Both Ways review – Lili Reinhart shines in Netflix’s Sliding Doors homage,0.001823947,0.24456456,0.7536115,Positive,0.7536115
17/08/2022,High Heat review – here for gratuitously naked firefighters? You’ll enjoy this soapy drama : TV review,0.012355072,0.13348801,0.85415685,Positive,0.85415685
17/08/2022,Younger viewers shun traditional TV channels as 90% opt for streaming services,0.39759144,0.5592729,0.043135688,Neutral,0.5592729
16/08/2022,Bring that beat back: why are people in their 30s giving up on music?,0.49451038,0.43466225,0.070827365,Negative,0.49451038
15/08/2022,The Girlfriend Who Didn’t Exist: the Manti Te’o hoax revisited with sympathy,0.36541322,0.59816664,0.03642015,Neutral,0.59816664
12/08/2022,Day Shift review – Jamie Foxx staggers through fangs-for-nothing vampire flick,0.16501614,0.77822596,0.056757998,Neutral,0.77822596
11/08/2022,TV that treats women as baby factories: how Indian Matchmaking glorifies toxic stereotypes,0.9536543,0.044395726,0.001950017,Negative,0.9536543
11/08/2022,Disney edges past Netflix in streaming subscribers as it raises ad-free prices,0.02815209,0.5389905,0.43285733,Neutral,0.5389905
11/08/2022,‘Stealth mode’: how Disney overtook Netflix in streaming wars,0.04668342,0.7939563,0.15936035,Neutral,0.7939563
09/08/2022,I Just Killed My Dad review – this true-crime story will sweep away your faith in humanity : TV review,0.88351107,0.11125436,0.005234515,Negative,0.88351107
06/08/2022,The Sandman: ingenious TV that will inspire an entire generation of goths : The watcher,0.17956276,0.6068926,0.21354458,Neutral,0.6068926
05/08/2022,A League of Their Own to Cosmic Love: the seven best shows to stream this week : The seven best shows to stream this week,0.001443433,0.13466102,0.86389554,Positive,0.86389554
05/08/2022,The Stranger review – Joel Edgerton is at his brooding best in this sophisticated crime drama,0.005721406,0.1931914,0.8010872,Positive,0.8010872
04/08/2022,Thousands cancel Netflix or Prime Video as UK cost of living soars,0.671904,0.3031119,0.024984112,Negative,0.671904
03/08/2022,I thought needing subtitles on TV just meant I was getting old. Turns out it is all the rage among the kids,0.65963715,0.2935336,0.046829198,Negative,0.65963715
03/08/2022,Wedding Season review – pleasant if cliched Netflix romcom,0.011879955,0.29418367,0.6939364,Positive,0.6939364
02/08/2022,Australian streaming apps from TV brands chip away at Netflix dominance,0.12601905,0.7975953,0.07638564,Neutral,0.7975953
02/08/2022,"Better Call Saul recap: season six, episode 11 – it’s the episode we’ve all been waiting for! : Better Call Saul: episode by episode",0.004275338,0.19489184,0.80083287,Positive,0.80083287
01/08/2022,What’s on Netflix and Amazon this month – August : The best shows to stream this month,0.001250794,0.057060484,0.94168866,Positive,0.94168866
31/07/2022,"A League of Their Own, The Bear and Game Night: what’s new to streaming in Australia this August : Stream lover",0.009975998,0.8461701,0.14385392,Neutral,0.8461701
30/07/2022,Streaming: the pick of the best children’s films for the summer holidays : Guy Lodge's streaming and DVDs,0.002036682,0.10810969,0.8898536,Positive,0.8898536
29/07/2022,‘Ice-cream’s a disaster!’: behind-the-scenes secrets of Australia’s reality cooking shows,0.84353924,0.14316101,0.013299754,Negative,0.84353924
23/07/2022,‘I can’t afford what I used to’: how the cost of living has changed viewing habits,0.6903402,0.28978947,0.019870259,Negative,0.6903402
22/07/2022,‘They’re just better at it’: the rise of the rock star home organiser,0.07872513,0.6536696,0.26760525,Neutral,0.6536696
22/07/2022,How I stopped trying to keep up with pop culture - and found the art I really loved : Why I quit,0.1521331,0.42804256,0.41982433,Neutral,0.42804256
19/07/2022,Midnight Mass: a truly great show I never want to watch again : Stream team,0.028329609,0.06781611,0.90385425,Positive,0.90385425
19/07/2022,Netflix’s slump continues as company loses 1 million users in second quarter,0.86148584,0.12995842,0.008555711,Negative,0.86148584
19/07/2022,"Australian households spend $4,500 a year on entertainment, with streaming and gaming taking biggest slice, report says",0.021920849,0.6564243,0.32165486,Neutral,0.6564243
17/07/2022,Tech company earnings reports expected to bring a flush of bad news,0.83718467,0.15416256,0.008652826,Negative,0.83718467
16/07/2022,The Gray Man review – fun but frenetic secret agent caper from the Russo brothers,0.003324779,0.22415537,0.7725199,Positive,0.7725199
15/07/2022,Turning Persuasion into Jane Austen’s Fleabag was a truly terrible idea,0.87121487,0.11496919,0.013816022,Negative,0.87121487
15/07/2022,Country Queen: first Netflix series to be produced in Kenya hits the screen,0.004094062,0.69600654,0.2998994,Neutral,0.69600654
14/07/2022,Netflix teams up with Microsoft on cheaper streaming with adverts,0.04609762,0.78435004,0.16955231,Neutral,0.78435004
13/07/2022,"Planes, parachutes and armed robbery: Netflix take on the master criminal who became a folk hero",0.34056133,0.6026427,0.056795936,Neutral,0.6026427
12/07/2022,How to Change Your Mind: the documentary that wants you to think again about LSD,0.092322834,0.80055565,0.10712151,Neutral,0.80055565
12/07/2022,That syncing feeling: how Stranger Things supercharged the music industry,0.002011481,0.115508996,0.88247955,Positive,0.88247955
11/07/2022,The Invisible Pilot review – true-crime documentary leaves a thousand questions unanswered : TV review,0.56713194,0.41456506,0.018303113,Negative,0.56713194
08/07/2022,How to Build a Sex Room review – Changing Rooms for kinky people : TV review,0.25263044,0.7090952,0.038274433,Neutral,0.7090952
08/07/2022,"Boo, Bitch review – supernatural Netflix teen sitcom goes off the rails : TV review",0.83855873,0.1528509,0.008590326,Negative,0.83855873
07/07/2022,Ex-Cheer star Jerry Harris sentenced to 12 years in prison for child sexual abuse images charges,0.80786246,0.18680099,0.005336562,Negative,0.80786246
